Name,Team,P,G,A
Angel Rangel,Swansea City,0.0,0.0,2.0
Danny Graham,Swansea City,31.0,11.0,2.0
Gylfi Sigurdsson,Swansea City,14.0,7.0,0.0
Joe Allen,Swansea City,30.0,4.0,0.0
Mark Gower,Swansea City,0.0,0.0,5.0
Nathan Dyer,Swansea City,0.0,0.0,2.0
Scott Sinclair,Swansea City,32.0,6.0,3.0
Wayne Routledge,Swansea City,0.0,0.0,3.0
