Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Mogilny,NJ,RW,82,40,56,96,45.0,51,18:37,8,21,220,18.2,,,,,,0,0,0.0
Bob Corkum C *,NJ,,77,0,4,4,8.0,87,17:07,0,0,50,0.0,,,,,,0,0,0.0
Bobby Holik,NJ,C,78,9,43,52,36.0,26,21:34,6,16,142,6.3,,,,,,0,0,0.0
Brian Rafalski,NJ,D,75,23,29,52,25.0,24,15:25,3,6,130,17.7,,,,,,0,0,0.0
Colin White,NJ,D,69,8,18,26,11.0,97,11:00,2,4,92,8.7,,,,,,0,0,0.0
Ed Ward,NJ,RW,5,1,0,1,0.0,4,13:04,0,0,10,10.0,,,,,,0,0,0.0
Jason Arnott,NJ,C,76,14,49,63,-1.0,46,15:39,2,15,155,9.0,,,,,,0,0,0.0
Jay Pandolfo,NJ,LW,82,1,19,20,32.0,155,19:14,0,4,114,0.9,,,,,,0,0,0.0
Jim McKenzie,NJ,LW,20,1,4,5,5.0,14,12:46,0,0,11,9.1,,,,,,0,0,0.0
Jiri Bicek,NJ,LW,16,0,2,2,0.0,29,14:51,0,0,14,0.0,,,,,,0,0,0.0
John Madden,NJ,C,77,23,20,43,3.0,50,13:53,12,3,120,19.2,,,,,,0,0,0.0
Ken Daneyko,NJ,D,24,2,2,4,0.0,21,9:58,0,0,18,11.1,,,,,,0,0,0.0
Ken Sutton,NJ,D,63,4,12,16,3.0,16,13:58,0,0,57,7.0,,,,,,0,0,0.0
Mike Commodore,NJ,D,9,3,2,5,1.0,6,12:22,1,1,20,15.0,,,,,,0,0,0.0
Mike Danton,NJ,C,1,0,0,0,1.0,0,9:55,0,0,2,0.0,,,,,,0,0,0.0
Petr Sykora,NJ,RW,75,43,40,83,10.0,43,16:45,12,17,240,17.9,,,,,,0,0,0.0
Pierre Dagenais,NJ,LW,53,1,7,8,9.0,37,15:41,0,0,35,2.9,,,,,,0,0,0.0
Randy McKay,NJ,RW,80,15,35,50,19.0,97,15:42,3,13,206,7.3,,,,,,0,0,0.0
Sascha Goc,NJ,D,17,0,1,1,2.0,33,15:47,0,0,9,0.0,,,,,,0,0,0.0
Scott Gomez,NJ,C,73,35,46,81,36.0,32,17:39,9,15,249,14.1,,,,,,0,0,0.0
Scott Niedermayer,NJ,D,80,23,15,38,24.0,12,15:29,0,0,163,14.1,,,,,,0,0,0.0
Scott Stevens,NJ,D,57,6,29,35,14.0,22,23:06,1,10,87,6.9,,,,,,0,0,0.0
Sean O'Donnell D *,NJ,,4,0,1,1,2.0,6,4:47,0,0,4,0.0,,,,,,0,0,0.0
Sergei Brylin,NJ,LW,54,21,34,55,23.0,75,16:28,8,7,138,15.2,,,,,,0,0,0.0
Sergei Nemchinov,NJ,C,81,9,22,31,40.0,71,24:36,3,7,171,5.3,,,,,,0,0,0.0
Stanislav Gron,NJ,RW,11,0,0,0,7.0,4,13:36,0,0,7,0.0,,,,,,0,0,0.0
Steve Kelly C *,NJ,,53,2,2,4,0.0,119,7:55,0,0,32,6.3,,,,,,0,0,0.0
Total,NJ,,2,0,0,0,0.0,6,7:51,0,0,3,0.0,,,,,,0,0,0.0
Turner Stevenson,NJ,RW,65,8,22,30,11.0,16,13:03,1,1,70,11.4,,,,,,0,0,0.0
Willie Mitchell D *,NJ,,17,3,1,4,4.0,4,11:09,0,0,19,15.8,,,,,,0,0,0.0
