Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Andreas Karlsson,WPG,C,65,3,5,8,-25.0,82,18:02,1,1,85,3.5,,,,,,0,0,0.0
Andy Sutton D *,WPG,,38,4,1,5,-11.0,50,12:27,0,0,51,7.8,,,,,,0,0,0.0
Ben Simon,WPG,C,9,0,0,0,-4.0,13,15:57,0,0,2,0.0,,,,,,0,0,0.0
Bob Corkum C *,WPG,,42,1,7,8,-8.0,20,12:29,0,0,41,2.4,,,,,,0,0,0.0
Brad Tapper,WPG,RW,78,3,3,6,-11.0,111,18:29,0,0,66,4.5,,,,,,0,0,0.0
Brett Clark,WPG,D,16,0,1,1,0.0,10,13:54,0,0,9,0.0,,,,,,0,0,0.0
Brian Pothier,WPG,D,48,6,6,12,-16.0,40,13:29,1,0,64,9.4,,,,,,0,0,0.0
Chris Tamer,WPG,D,65,3,4,7,-30.0,16,15:46,0,0,70,4.3,,,,,,0,0,0.0
Dan Snyder,WPG,C,33,1,1,2,-5.0,127,6:02,0,0,8,12.5,,,,,,0,0,0.0
Daniel Tjarnqvist,WPG,D,40,8,11,19,-18.0,34,14:50,1,1,87,9.2,,,,,,0,0,0.0
Darcy Hordichuk LW *,WPG,,24,0,4,4,0.0,46,15:25,0,0,20,0.0,,,,,,0,0,0.0
David Harlock,WPG,D,8,2,0,2,1.0,4,13:27,0,0,6,33.3,,,,,,0,0,0.0
Derek MacKenzie,WPG,C,2,0,0,0,-2.0,2,13:16,0,0,3,0.0,,,,,,0,0,0.0
Francis Lessard,WPG,RW,6,0,0,0,1.0,6,9:20,0,0,7,0.0,,,,,,0,0,0.0
Frantisek Kaberle,WPG,D,61,8,19,27,-32.0,66,15:59,2,6,72,11.1,,,,,,0,0,0.0
Hnat Domenichelli RW *,WPG,,42,11,9,20,-3.0,25,14:26,6,2,61,18.0,,,,,,0,0,0.0
Ilya Kovalchuk,WPG,LW,82,26,41,67,-19.0,56,19:53,7,11,202,12.9,,,,,,0,0,0.0
J.P. Vigier,WPG,RW,20,2,4,6,-3.0,43,13:21,0,1,34,5.9,,,,,,0,0,0.0
Jeff Cowan RW *,WPG,,15,4,1,5,-5.0,4,13:12,0,0,18,22.2,,,,,,0,0,0.0
Jeff Odgers,WPG,RW,33,3,6,9,-19.0,22,21:41,1,0,65,4.6,,,,,,0,0,0.0
Jiri Slegr D *,WPG,,46,4,4,8,-3.0,135,8:37,0,0,34,11.8,,,,,,0,0,0.0
Kamil Piros,WPG,C,19,0,1,1,-2.0,18,14:54,0,0,12,0.0,,,,,,0,0,0.0
Kirill Safronov D *,WPG,,5,0,0,0,0.0,26,12:45,0,0,2,0.0,,,,,,0,0,0.0
Lubos Bartecko,WPG,LW,80,18,26,44,-12.0,12,17:28,5,11,101,17.8,,,,,,0,0,0.0
Luke Sellars,WPG,D,2,0,0,0,-3.0,2,21:11,0,0,2,0.0,,,,,,0,0,0.0
Mark Hartigan,WPG,C,1,0,0,0,0.0,2,3:27,0,0,0,0.0,,,,,,0,0,0.0
Mike Weaver,WPG,D,8,0,1,1,-2.0,4,12:12,0,0,4,0.0,,,,,,0,0,0.0
Pascal Rheaume C *,WPG,,60,8,14,22,-8.0,12,14:44,1,1,102,7.8,,,,,,0,0,0.0
Patrik Stefan,WPG,C,66,9,15,24,-15.0,47,21:49,1,9,115,7.8,,,,,,0,0,0.0
Per Svartvadet,WPG,C,75,2,16,18,-22.0,14,21:31,1,2,68,2.9,,,,,,0,0,0.0
Petr Buzek D *,WPG,,2,0,0,0,-3.0,0,15:31,0,0,0,0.0,,,,,,0,0,0.0
Ray Ferraro C *,WPG,,71,13,14,27,-15.0,30,14:28,1,1,96,13.5,,,,,,0,0,0.0
Shean Donovan RW *,WPG,,78,3,12,15,-12.0,24,13:22,0,0,80,3.8,,,,,,0,0,0.0
Todd Reirden,WPG,D,38,3,5,8,-21.0,51,21:21,1,2,56,5.4,,,,,,0,0,0.0
Tomi Kallio,WPG,LW,59,7,16,23,-4.0,22,15:57,0,2,67,10.4,,,,,,0,0,0.0
Tony Hrkac,WPG,C,65,29,22,51,-19.0,28,18:32,7,8,184,15.8,,,,,,0,0,0.0
Total,WPG,,1,0,0,0,-1.0,2,13:51,0,0,1,0.0,,,,,,0,0,0.0
Yannick Tremblay,WPG,D,61,5,20,25,-11.0,24,21:34,1,9,82,6.1,,,,,,0,0,0.0
Yuri Butsayev LW *,WPG,,11,1,1,2,-3.0,30,10:56,0,0,7,14.3,,,,,,0,0,0.0
