Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Andreas Karlsson,ATL,C,42,1,7,8,-8,20,749.7857,0,0,0,0,0,41,0.02439,1,8,0.45077,2001-2002
Andy Sutton,ATL,D,43,2,8,10,-4,81,806.4883,1,1,0,0,0,41,0.04878,1,8,0.0,2001-2002
Bob Corkum,ATL,C,75,3,5,8,-32,20,906.36,0,1,0,0,0,80,0.0375,3,7,0.51636,2001-2002
Brad Tapper,ATL,R,20,2,4,6,-3,43,801.2,0,1,0,0,0,34,0.05882,2,5,0.66666,2001-2002
Brett Clark,ATL,D,2,0,0,0,-3,0,931.5,0,0,0,0,0,0,,0,0,1.0,2001-2002
Brian Pothier,ATL,D,33,3,6,9,-19,22,1301.0303,1,0,0,0,1,65,0.04615,2,8,,2001-2002
Chris Tamer,ATL,D,78,3,3,6,-11,111,1109.5128,0,0,1,0,0,66,0.04545,2,5,,2001-2002
Dan Snyder,ATL,C,11,1,1,2,-3,30,656.909,0,0,0,0,0,7,0.14285,1,2,0.43442,2001-2002
Daniel Tjarnqvist,ATL,D,75,2,16,18,-22,14,1291.5466,1,2,0,0,0,68,0.02941,1,15,0.25,2001-2002
Dany Heatley,ATL,L,82,26,41,67,-19,56,1193.4024,7,11,0,2,4,202,0.12871,19,48,0.32758,2001-2002
Darcy Hordichuk,ATL,L,34,1,1,2,-5,141,364.9705,0,0,0,0,0,8,0.125,1,2,0.25,2001-2002
David Harlock,ATL,D,19,0,1,1,-2,18,894.7894,0,0,0,0,0,12,0.0,0,1,,2001-2002
Frantisek Kaberle,ATL,D,61,5,20,25,-11,24,1294.6229,1,9,0,0,0,82,0.06097,4,15,,2001-2002
Hnat Domenichelli,ATL,L,67,9,16,25,-23,44,837.8955,1,2,0,0,1,144,0.0625,8,22,0.31578,2001-2002
Ilya Kovalchuk,ATL,L,65,29,22,51,-19,28,1112.3692,7,8,0,1,4,184,0.1576,22,36,0.16666,2001-2002
Jean-Pierre Vigier,ATL,R,15,4,1,5,-5,4,792.7333,0,0,0,0,0,18,0.22222,4,5,0.66666,2001-2002
Jeff Cowan,ATL,L,57,5,1,6,-14,90,652.8771,0,0,0,0,2,64,0.07812,5,6,0.28571,2001-2002
Jeff Odgers,ATL,R,46,4,4,8,-3,135,517.3695,0,0,0,0,1,34,0.11764,4,8,0.2,2001-2002
Jiri Slegr,ATL,D,46,3,6,9,-20,59,1259.5652,1,2,0,0,0,67,0.04477,2,5,,2001-2002
Kamil Piros,ATL,R,8,0,1,1,-2,4,732.375,0,0,0,0,0,4,0.0,0,1,0.32098,2001-2002
Kirill Safronov,ATL,D,3,0,0,0,-5,2,970.0,0,0,0,0,0,2,0.0,0,0,,2001-2002
Lubos Bartecko,ATL,L,71,13,14,27,-15,30,868.4225,1,1,0,0,0,96,0.13541,12,25,0.25,2001-2002
Luke Sellars,ATL,D,1,0,0,0,0,2,207.0,0,0,0,0,0,0,,0,0,,2001-2002
Mark Hartigan,ATL,C,2,0,0,0,-2,2,796.0,0,0,0,0,0,3,0.0,0,0,0.38888,2001-2002
Mike Weaver,ATL,D,16,0,1,1,0,10,834.25,0,0,0,0,0,9,0.0,0,1,,2001-2002
Pascal Rheaume,ATL,C,61,11,11,22,-4,29,772.0,6,2,0,0,2,80,0.1375,5,14,0.47259,2001-2002
Patrik Stefan,ATL,C,59,7,16,23,-4,22,957.6271,0,2,1,0,0,67,0.10447,6,20,0.41878,2001-2002
Patrik Stefan,ATL,C,59,7,16,23,-4,22,957.6271,0,2,1,0,0,67,0.10447,6,20,0.41878,2001-2002
Per Svartvadet,ATL,C,78,3,12,15,-12,24,802.141,0,0,0,0,0,80,0.0375,3,14,0.44956,2001-2002
Petr Buzek,ATL,D,41,1,3,4,0,27,1015.878,0,0,0,0,0,36,0.02777,1,4,,2001-2002
Ray Ferraro,ATL,C,76,14,23,37,-30,74,936.8421,4,7,0,0,1,99,0.14141,10,26,0.46818,2001-2002
Shean Donovan,ATL,R,61,8,7,15,-21,44,823.3114,1,0,0,0,2,82,0.09756,7,13,0.375,2001-2002
Todd Reirden,ATL,D,65,3,5,8,-25,82,1082.123,1,1,0,0,0,85,0.03529,2,6,0.0,2001-2002
Tomi Kallio,ATL,R,60,8,14,22,-8,12,884.75,1,1,0,0,0,102,0.07843,7,20,0.33333,2001-2002
Tony Hrkac,ATL,C,80,18,26,44,-12,12,1048.725,5,11,1,0,2,101,0.17821,12,27,0.47486,2001-2002
Yannick Tremblay,ATL,D,66,9,15,24,-15,47,1309.9848,1,9,0,0,1,115,0.07826,8,14,,2001-2002
Yuri Butsayev,ATL,L,11,2,0,2,0,4,746.7272,0,0,0,0,0,10,0.2,2,2,1.0,2001-2002
