Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Aaron Miller,LA,D,71,9,9,18,0.0,54,11:27,1,0,121,7.4,,,,,,0,0,0.0
Adam Deadmarsh,LA,RW,73,19,55,74,2.0,68,21:47,5,32,139,13.7,,,,,,0,0,0.0
Adam Mair,LA,C,9,1,3,4,1.0,4,20:05,0,1,7,14.3,,,,,,0,0,0.0
Andreas Lilja,LA,D,22,4,2,6,-4.0,8,10:41,1,0,20,20.0,,,,,,0,0,0.0
Brad Chartrand,LA,C,74,5,12,17,14.0,54,22:20,0,1,75,6.7,,,,,,0,0,0.0
Bryan Smolinski,LA,C,80,4,38,42,-4.0,65,19:31,4,23,119,3.4,,,,,,0,0,0.0
Cliff Ronning C *,LA,,26,1,4,5,3.0,22,11:26,1,1,12,8.3,,,,,,0,0,0.0
Craig Johnson,LA,LW,55,7,23,30,3.0,68,22:25,4,16,123,5.7,,,,,,0,0,0.0
Eric Belanger,LA,C,72,13,14,27,14.0,24,14:14,4,2,102,12.7,,,,,,0,0,0.0
Glen Murray RW *,LA,,74,6,7,13,-13.0,105,10:20,0,2,39,15.4,,,,,,0,0,0.0
Ian Laperriere,LA,RW,53,8,16,24,2.0,21,14:33,2,6,67,11.9,,,,,,0,0,0.0
Jaroslav Bednar,LA,RW,18,4,3,7,-9.0,17,12:54,2,0,30,13.3,,,,,,0,0,0.0
Jaroslav Modry,LA,D,63,32,27,59,5.0,26,20:17,15,12,161,19.9,,,,,,0,0,0.0
Jason Holland,LA,D,2,0,0,0,-2.0,2,7:20,0,0,1,0.0,,,,,,0,0,0.0
Jere Karalahti D *,LA,,17,1,1,2,-4.0,8,9:33,0,0,9,11.1,,,,,,0,0,0.0
Jozef Stumpel C *,LA,,14,1,4,5,0.0,8,16:52,1,1,35,2.9,,,,,,0,0,0.0
Kelly Buchberger,LA,C,46,7,9,16,5.0,40,12:05,0,0,49,14.3,,,,,,0,0,0.0
Ken Belanger,LA,LW,18,1,1,2,1.0,57,7:10,0,0,10,10.0,,,,,,0,0,0.0
Kip Brennan,LA,LW,3,0,0,0,-1.0,0,15:50,0,0,1,0.0,,,,,,0,0,0.0
Lubomir Visnovsky,LA,D,81,8,14,22,5.0,125,13:44,0,0,89,9.0,,,,,,0,0,0.0
Mathieu Schneider,LA,D,80,7,23,30,0.0,94,21:35,4,8,198,3.5,,,,,,0,0,0.0
Mattias Norstrom,LA,D,9,6,5,11,5.0,0,19:07,4,2,34,17.6,,,,,,0,0,0.0
Mikko Eloranta LW *,LA,,72,4,17,21,-5.0,14,16:14,1,5,95,4.2,,,,,,0,0,0.0
Nelson Emerson,LA,RW,79,2,9,11,-2.0,38,23:01,0,0,42,4.8,,,,,,0,0,0.0
Philippe Boucher,LA,D,73,15,16,31,-15.0,46,15:47,8,9,123,12.2,,,,,,0,0,0.0
Randy Robitaille C *,LA,,41,5,2,7,-8.0,25,9:11,0,1,40,12.5,,,,,,0,0,0.0
Rob Valicevic,LA,C,43,2,0,2,-5.0,85,4:22,0,0,22,9.1,,,,,,0,0,0.0
Ryan Flinn,LA,LW,4,0,0,0,1.0,22,4:40,0,0,0,0.0,,,,,,0,0,0.0
Steve Heinze,LA,RW,80,13,25,38,7.0,56,19:23,4,8,187,7.0,,,,,,0,0,0.0
Steve Kelly,LA,C,30,0,1,1,-5.0,29,16:02,0,1,19,0.0,,,,,,0,0,0.0
Ted Donato C *,LA,,8,0,1,1,-1.0,2,6:52,0,0,0,0.0,,,,,,0,0,0.0
Total,LA,,10,0,0,0,0.0,51,3:29,0,0,2,0.0,,,,,,0,0,0.0
Zigmund Palffy,LA,RW,76,29,33,62,8.0,71,19:16,12,11,139,20.9,,,,,,0,0,0.0
