Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aleksey Morozov,PIT,R,72,20,29,49,-7,16,1002.4583,7,9,0,1,3,162,0.12345,13,32,1.0,2001-2002
Alex Kovalev,PIT,R,67,32,44,76,2,80,1429.4776,8,14,1,1,3,266,0.1203,23,53,0.45251,2001-2002
Andrew Ference,PIT,D,75,4,7,11,-12,73,1113.7066,1,0,0,0,0,82,0.04878,3,10,0.0,2001-2002
Billy Tibbetts,PIT,R,42,1,6,7,-16,178,655.3333,0,0,0,1,1,48,0.02083,1,7,0.35714,2001-2002
Dan Lacouture,PIT,L,82,6,11,17,-19,71,796.317,0,1,1,0,0,77,0.07792,5,15,0.38095,2001-2002
Darius Kasparaitis,PIT,D,80,2,12,14,0,142,1225.35,0,0,0,0,0,81,0.02469,2,13,0.0,2001-2002
Eric Meloche,PIT,R,23,0,1,1,-7,8,610.0869,0,0,0,0,0,29,0.0,0,1,0.0,2001-2002
Hans Jonsson,PIT,D,53,2,5,7,-12,22,1091.5471,2,1,0,0,0,37,0.05405,0,3,,2001-2002
Ian Moran,PIT,D,64,2,8,10,-11,54,1199.5937,0,0,0,0,1,94,0.02127,2,9,1.0,2001-2002
Jamie Pushor,PIT,D,76,0,8,8,-13,84,1049.3552,0,0,0,0,0,60,0.0,0,7,,2001-2002
Jan Hrdina,PIT,C,79,24,33,57,-7,50,1190.886,6,10,0,2,6,115,0.20869,18,41,0.50374,2001-2002
Janne Laukkanen,PIT,D,47,6,7,13,-18,28,1070.5957,3,4,0,0,1,66,0.0909,3,5,,2001-2002
Jeff Toms,PIT,L,52,9,5,14,-9,14,660.25,2,1,0,0,0,84,0.10714,7,11,0.44267,2001-2002
John Jakopin,PIT,D,19,0,4,4,2,42,496.2105,0,0,0,0,0,3,0.0,0,4,,2001-2002
Josef Melichar,PIT,D,60,0,3,3,-1,68,1005.9666,0,1,0,0,0,46,0.0,0,2,,2001-2002
Kent Manderville,PIT,C,38,3,5,8,3,12,555.2105,0,0,0,0,0,43,0.06976,3,7,0.44255,2001-2002
Kevin Stevens,PIT,L,32,1,4,5,-9,25,649.9687,0,1,0,0,0,34,0.02941,1,4,0.2,2001-2002
Kris Beech,PIT,C,79,10,15,25,-25,45,813.4936,2,5,0,0,0,126,0.07936,8,18,0.45198,2001-2002
Krzysztof Oliwa,PIT,L,57,0,2,2,-5,150,334.7543,0,1,0,0,0,31,0.0,0,1,,2001-2002
Mario Lemieux,PIT,C,24,6,25,31,0,14,1335.5416,2,12,0,0,0,75,0.08,4,17,0.44632,2001-2002
Michal Rozsival,PIT,D,79,9,20,29,-6,47,1201.1139,4,7,0,1,4,89,0.10112,5,18,,2001-2002
Milan Kraft,PIT,C,68,8,8,16,-9,16,748.8382,1,1,0,0,2,103,0.07766,7,14,0.44647,2001-2002
Randy Robitaille,PIT,C,58,14,23,37,-23,33,990.4482,5,9,0,1,1,121,0.1157,9,23,0.52655,2001-2002
Rick Berry,PIT,D,70,0,2,2,-3,81,682.6428,0,0,0,0,0,49,0.0,0,2,,2001-2002
Robert Lang,PIT,C,62,18,32,50,9,16,1360.5806,5,11,1,0,3,175,0.10285,12,33,0.46331,2001-2002
Shane Endicott,PIT,C,4,0,1,1,-1,4,507.75,0,0,0,0,0,2,0.0,0,1,0.33333,2001-2002
Shean Donovan,PIT,R,61,8,7,15,-21,44,823.3114,1,0,0,0,2,82,0.09756,7,13,0.375,2001-2002
Stephane Richer,PIT,R,68,14,14,28,-9,14,827.5,1,2,0,0,2,123,0.11382,13,25,0.5,2001-2002
Toby Petersen,PIT,C,79,8,10,18,-15,4,735.7974,1,2,1,0,0,116,0.06896,6,14,0.45562,2001-2002
Tom Kostopoulos,PIT,R,11,1,2,3,-1,9,722.6363,0,0,0,0,0,8,0.125,1,3,,2001-2002
Ville Nieminen,PIT,L,66,11,16,27,-1,38,802.106,1,5,0,1,5,83,0.13253,10,21,0.625,2001-2002
Wayne Primeau,PIT,C,33,3,7,10,-1,18,758.3636,0,0,1,0,0,28,0.10714,2,9,0.53179,2001-2002
