Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alexis Infante,28.0,ATL,NL,-1.0,20.0,32.0,28.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.036,0.069,0.071,0.14,-62.0,0.07,-117.0,2.0,2.0,1.0,3.0,0.0,0.0,4/H56,
Andrés Thomas,26.0,ATL,NL,-1.8,84.0,290.0,278.0,26.0,61.0,8.0,0.0,5.0,30.0,2.0,1.0,11.0,43.0,0.219,0.248,0.302,0.55,48.0,0.252,35.0,84.0,10.0,0.0,0.0,1.0,2.0,6H/5,
Charlie Kerfeld,26.0,ATL,NL,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Charlie Leibrandt,33.0,ATL,NL,0.1,24.0,58.0,50.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,11.0,0.18,0.226,0.18,0.406,12.0,0.193,-17.0,9.0,0.0,0.0,5.0,0.0,0.0,1,
Dale Murphy,34.0,ATL,NL,1.0,97.0,394.0,349.0,38.0,81.0,14.0,0.0,17.0,55.0,9.0,2.0,41.0,84.0,0.232,0.312,0.418,0.731,96.0,0.344,100.0,146.0,11.0,1.0,0.0,3.0,11.0,9/H,
David Justice*,24.0,ATL,NL,2.9,127.0,504.0,439.0,76.0,124.0,23.0,2.0,28.0,78.0,11.0,6.0,64.0,92.0,0.282,0.373,0.535,0.908,143.0,0.401,144.0,235.0,2.0,0.0,0.0,1.0,4.0,39/H7,"MVP-24,ROY-1"
Derek Lilliquist*,24.0,ATL,NL,0.4,13.0,23.0,23.0,3.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.348,0.348,0.609,0.957,153.0,0.42,157.0,14.0,2.0,0.0,0.0,0.0,0.0,1/H,
Doug Sisk,32.0,ATL,NL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Dwayne Henry,28.0,ATL,NL,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Ernie Whitt*,38.0,ATL,NL,-1.2,67.0,204.0,180.0,14.0,31.0,8.0,0.0,2.0,10.0,0.0,2.0,23.0,27.0,0.172,0.265,0.25,0.515,40.0,0.237,28.0,45.0,6.0,0.0,0.0,1.0,1.0,2H,
Francisco Cabrera,23.0,ATL,NL,0.3,63.0,143.0,137.0,14.0,38.0,5.0,1.0,7.0,25.0,1.0,0.0,5.0,21.0,0.277,0.301,0.482,0.782,108.0,0.37,120.0,66.0,4.0,0.0,0.0,1.0,0.0,3H/2,
Gerónimo Berroa,25.0,ATL,NL,-0.1,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.2,-41.0,0.0,-209.0,0.0,0.0,0.0,0.0,0.0,1.0,/H7,
Greg Olson,29.0,ATL,NL,1.0,100.0,332.0,298.0,36.0,78.0,12.0,1.0,7.0,36.0,1.0,1.0,30.0,51.0,0.262,0.332,0.379,0.712,92.0,0.34,100.0,113.0,8.0,2.0,1.0,1.0,4.0,2H/5,AS
Jeff Blauser,24.0,ATL,NL,1.0,115.0,429.0,386.0,46.0,104.0,24.0,3.0,8.0,39.0,3.0,5.0,35.0,70.0,0.269,0.338,0.409,0.747,101.0,0.352,111.0,158.0,4.0,5.0,3.0,0.0,1.0,64/5H8,
