Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Al Newman#,30.0,MIN,AL,1.5,144.0,433.0,388.0,43.0,94.0,14.0,0.0,0.0,30.0,13.0,6.0,33.0,34.0,0.242,0.304,0.278,0.582,61.0,0.284,57.0,108.0,7.0,2.0,8.0,2.0,0.0,465H/7,
Brian Harper,30.0,MIN,AL,2.8,134.0,509.0,479.0,61.0,141.0,42.0,3.0,6.0,54.0,3.0,2.0,19.0,27.0,0.294,0.328,0.432,0.76,107.0,0.354,108.0,207.0,20.0,7.0,0.0,4.0,2.0,*2D/5H3,
Carmelo Castillo,32.0,MIN,AL,-2.0,64.0,142.0,137.0,11.0,30.0,4.0,0.0,0.0,12.0,0.0,1.0,3.0,23.0,0.219,0.239,0.248,0.488,34.0,0.231,22.0,34.0,1.0,1.0,0.0,1.0,1.0,DH9/7,
Chip Hale*,25.0,MIN,AL,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,2.0,0.0,/4,
Dan Gladden,32.0,MIN,AL,-1.1,136.0,571.0,534.0,64.0,147.0,27.0,6.0,5.0,40.0,25.0,9.0,26.0,67.0,0.275,0.314,0.376,0.69,88.0,0.327,86.0,201.0,17.0,6.0,1.0,4.0,2.0,*7/HD8,
Doug Baker#,29.0,MIN,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,/4H,
Fred Manrique,28.0,MIN,AL,-0.2,69.0,237.0,228.0,22.0,54.0,10.0,0.0,5.0,29.0,2.0,0.0,4.0,35.0,0.237,0.254,0.346,0.601,63.0,0.28,54.0,79.0,8.0,2.0,1.0,2.0,0.0,4/HD,
Gary Gaetti,31.0,MIN,AL,2.6,154.0,625.0,577.0,61.0,132.0,27.0,5.0,16.0,85.0,6.0,1.0,36.0,101.0,0.229,0.274,0.376,0.65,76.0,0.316,79.0,217.0,22.0,3.0,1.0,8.0,1.0,*5/H36,
Gene Larkin#,27.0,MIN,AL,-1.0,119.0,457.0,401.0,46.0,108.0,26.0,4.0,5.0,42.0,5.0,3.0,42.0,55.0,0.269,0.343,0.392,0.734,101.0,0.342,100.0,157.0,6.0,5.0,5.0,4.0,2.0,9D3/H,
Greg Gagne,28.0,MIN,AL,3.2,138.0,423.0,388.0,38.0,91.0,22.0,3.0,7.0,38.0,8.0,8.0,24.0,76.0,0.235,0.28,0.361,0.64,74.0,0.301,73.0,140.0,5.0,1.0,8.0,2.0,0.0,*6/HD8,
Jack Savage,26.0,MIN,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jim Dwyer*,40.0,MIN,AL,-0.4,37.0,75.0,63.0,7.0,12.0,0.0,0.0,1.0,5.0,0.0,0.0,12.0,7.0,0.19,0.32,0.238,0.558,55.0,0.284,58.0,15.0,2.0,0.0,0.0,0.0,1.0,DH/79,
John Candelaria*,36.0,MIN,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
John Moses#,32.0,MIN,AL,-1.0,115.0,195.0,172.0,26.0,38.0,3.0,1.0,1.0,14.0,2.0,3.0,19.0,19.0,0.221,0.303,0.267,0.57,58.0,0.274,55.0,46.0,4.0,2.0,0.0,2.0,1.0,9H87D/31,
